source,target,weight
voltar,espetáculo,1
voltar,sucesso,1
voltar,irmãos,1
voltar,karamázov,1
voltar,chegou,1
voltar,premiado,1
voltar,prêmio,2
voltar,bibi,1
voltar,ferreria,1
voltar,tão,1
voltar,levado,1
voltar,sério,1
voltar,assim,1
voltar,depõe,1
voltar,contra,1
voltar,falsa,1
voltar,ideia,1
voltar,catapulta,1
voltar,carreiras,1
voltar,camarotes,1
voltar,triste,1
teambabu,fim,1
teambabu,3h,1
teambabu,atrás,1
teambabu,vou,2
teambabu,vendo,1
teambabu,esqueça,1
teambabu,tudo,1
teambabu,falei,1
teambabu,sim,1
3h,atrás,1
3h,vou,2
3h,vendo,1
3h,esqueça,1
3h,tudo,1
3h,falei,1
3h,sim,1
atrás,vou,2
atrás,vendo,1
atrás,esqueça,1
atrás,tudo,1
atrás,falei,1
atrás,sim,1
atrás,aline,1
atrás,eh,1
atrás,chata,1
atrás,p,1
atrás,caralho,1
atrás,paga,1
atrás,evoluída,1
atrás,resgatando,1
atrás,10,2
atrás,anos,2
atrás,achando,1
atrás,grande,1
atrás,mousse,1
atrás,filha,1
atrás,viver,1
atrás,ngm,1
atrás,liga,1
atrás,roupa,1
vou,vendo,2
vou,esqueça,2
vou,tudo,2
vou,falei,2
vou,vou,1
vou,sim,2
vou,entra,1
vou,parece,1
vou,freela,2
vou,pega,2
vou,nada,1
vou,vista,1
vou,coisas,1
vou,melhoram,1
vou,fala,1
vou,pegar,1
vou,piora,1
vou,novo,2
vou,passar,1
vou,mal,1
vou,voltaram,1
vou,sei,1
vou,leve,1
vou,contribuição,1
vou,2,2
vou,veteranos,1
vou,edições,1
vou,acompanhei,1
vou,ana,1
vou,extremamente,1
vou,carismática,1
vou,gerar,1
vou,entretenimento,1
vou,espontâneo,1
vou,alguém,1
vou,super,1
vou,interessante,1
vou,acompanhar,1
vou,externar,1
vou,sentimentos,1
vendo,esqueça,1
vendo,tudo,1
vendo,falei,1
vendo,sim,1
vendo,novo,1
vendo,pensando,2
vendo,dois,1
vendo,melhores,1
vendo,filmes,1
vendo,brasileiros,1
vendo,estrearam,1
vendo,passado,1
vendo,oeste,1
vendo,kasa,1
vendo,branca,1
vendo,video,1
vendo,recomendando,1
vendo,jones,1
vendo,manoel,1
vendo,esquerda,1
vendo,usa,1
vendo,pouco,1
vendo,sistema,1
vendo,recomendações,1
vendo,outros,2
vendo,participantes,1
vendo,possam,1
vendo,recomendar,1
vendo,comunicadores,1
vendo,ajudar,1
vendo,ampliar,1
vendo,público,1
vendo,direita,1
vendo,usou,1
vendo,forte,1
esqueça,tudo,1
esqueça,falei,1
esqueça,sim,1
tudo,falei,1
tudo,sim,1
tudo,catei,1
tudo,respeito,1
tudo,moça,1
tudo,acho,1
tudo,devia,1
tudo,participar,1
tudo,primeira,1
tudo,cada,1
tudo,impressiona,1
tudo,renault,3
tudo,ñ,1
tudo,discurso,1
tudo,alereality,1
tudo,vi,1
tudo,video,1
tudo,explicando,1
tudo,homens,1
tudo,peixe,1
tudo,one,1
tudo,piece,1
tudo,questão,1
tudo,racial,1
tudo,envolvida,1
tudo,fez,1
tudo,cosplay,1
tudo,jinbe,1
tudo,parece,1
tudo,interessante,1
tudo,passa,1
tudo,povo,1
tudo,aprende,1
tudo,tão,2
tudo,jogando,1
tudo,enredo,1
tudo,todinho,1
tudo,colo,1
tudo,passam,1
tudo,p,2
tudo,falando,1
tudo,caso,1
tudo,dando,1
tudo,hahahaha,1
tudo,assisti,1
tudo,5,1
tudo,minutos,1
tudo,menina,1
tudo,joão,1
tudo,lançou,1
tudo,top,1
tudo,dimais,2
tudo,arrocha,1
tudo,carai,1
tudo,feliz,1
tudo,di,1
tudo,ti,1
tudo,conhecer,1
tudo,cidade,1
tudo,televisão,1
tudo,goiano,2
tudo,language,1
tudo,bom,1
tudo,demais,1
tudo,vdd,1
tudo,invés,1
tudo,harmonizados,1
tudo,marista,1
tudo,viveu,1
tudo,2020,1
tudo,comigo,1
tudo,passei,1
tudo,puta,1
tudo,pariu,1
tudo,nãooooooooooooooooooo,1
tudo,quero,1
tudo,sofrer,1
tudo,novo,1
tudo,deus,1
tudo,naaao,1
tudo,juro,1
tudo,causa,1
tudo,descobri,1
tudo,carioca,1
tudo,visto,1
tudo,grosseiro,1
tudo,entendia,1
tudo,falava,1
tudo,normalmente,1
tudo,entrava,1
tudo,twitter,1
tudo,tavam,1
tudo,massacrando,1
tudo,suposta,1
tudo,grosseria,1
tudo,kkkkkkkkkkkk,1
tudo,elenco,1
tudo,completo,1
tudo,solange,1
tudo,couto,1
tudo,henri,1
tudo,castelli,1
tudo,camarote,1
tudo,veteranos,1
tudo,volta,1
tudo,veja,1
tudo,lista,1
tudo,completa,1
tudo,bigbrotherbrasil,1
falei,sim,1
sente,cheiro,1
sente,assediador,1
cheiro,assediador,1
assediador,ganhasse,1
assediador,real,1
assediador,cada,1
assediador,tretasse,1
assediador,exposto,1
assediador,dois,1
assediador,reais,1
assediador,merda,1
assediador,acontecido,1
assediador,duas,1
assediador,passada,2
assediador,descobriu,1
assediador,outro,1
assediador,deus,1
assediador,olivia,1
assediador,benson,1
assediador,farejando,1
assediador,pedófilo,1
assediador,botando,1
assediador,correr,1
entrasse,rejeitasse,1
entrasse,apertava,1
entrasse,botao,1
rejeitasse,apertava,1
rejeitasse,botao,1
apertava,botao,1
34,anos,1
34,passou,1
34,trabalhar,1
34,sendo,1
34,sustentada,1
34,pais,1
34,studying,1
34,the,1
34,blade,1
anos,passou,1
anos,trabalhar,1
anos,sendo,1
anos,sustentada,1
anos,pais,1
anos,studying,1
anos,the,1
anos,blade,1
anos,mocreio,1
anos,achando,3
anos,passar,1
anos,perna,1
anos,devia,1
anos,10,5
anos,aline,2
anos,eh,2
anos,chata,2
anos,p,2
anos,caralho,2
anos,paga,2
anos,evoluída,2
anos,resgatando,2
anos,grande,2
anos,mousse,2
anos,anos,1
anos,filha,2
anos,viver,2
anos,ngm,2
anos,liga,2
anos,roupa,2
anos,veteranos,1
anos,confirmados,1
anos,ator,1
anos,participou,1
anos,20,1
anos,retorna,1
anos,46,1
anos,claro,1
anos,continua,1
anos,rio,1
anos,janeiro,1
anos,rj,1
anos,tavam,1
anos,saudades,1
anos,paizão,1
passou,trabalhar,1
passou,sendo,1
passou,sustentada,1
passou,pais,1
passou,studying,1
passou,the,1
passou,blade,1
passou,processo,1
passou,adoção,1
passou,oficialmente,1
passou,pai,1
passou,milena,1
trabalhar,sendo,1
trabalhar,sustentada,1
trabalhar,pais,1
trabalhar,studying,1
trabalhar,the,1
trabalhar,blade,1
sendo,sustentada,1
sendo,pais,1
sendo,studying,1
sendo,the,1
sendo,blade,1
sendo,cara,1
sendo,cheirando,1
sendo,trambicagem,1
sendo,desse,2
sendo,pedro,1
sendo,cão,1
sendo,caça,1
sendo,bicha,1
sendo,certa,1
sendo,novo,1
sendo,fortissimo,1
sendo,parece,1
sendo,índole,1
sendo,duvidosa,1
sendo,nao,1
sendo,suporta,1
sendo,fortaleza,1
sendo,caras,1
sendo,vao,1
sendo,embate,1
sendo,acabam,1
sendo,expostos,1
sendo,monas,1
sendo,choque,1
sendo,simplesmente,1
sendo,dona,1
sendo,movimento,1
sendo,dentro,1
sendo,envolvido,1
sendo,mamãezinha,1
sendo,sabendo,1
sendo,amado,1
sendo,acho,1
sendo,tãããão,1
sendo,interessante,1
sendo,participação,1
sendo,difere,1
sendo,tantas,1
sendo,pessoas,2
sendo,abertas,1
sendo,afinidade,1
sendo,experiência,1
sendo,completamente,1
sendo,diferente,1
sendo,pena,1
sendo,voltado,1
sendo,fiuk,2
sendo,deu,1
sendo,esporro,1
sendo,edições,1
sendo,diferentes,1
sustentada,pais,1
sustentada,studying,1
sustentada,the,1
sustentada,blade,1
pais,studying,1
pais,the,1
pais,blade,1
studying,the,1
studying,blade,1
the,blade,1
mandando,desafeto,1
mandando,cadeia,1
mandando,segunda,1
desafeto,cadeia,1
desafeto,segunda,1
cadeia,segunda,1
cozinharam,laboratório,1
cozinharam,show,1
cozinharam,menina,1
cozinharam,super,1
cozinharam,poderosa,1
laboratório,show,1
laboratório,menina,1
laboratório,super,1
laboratório,poderosa,1
show,menina,1
show,super,1
show,poderosa,1
menina,super,1
menina,poderosa,1
menina,assisti,1
menina,5,1
menina,minutos,1
menina,joão,1
menina,lançou,1
menina,top,1
menina,dimais,2
menina,arrocha,1
menina,carai,1
menina,feliz,1
menina,di,1
menina,ti,1
menina,conhecer,1
menina,cidade,1
menina,televisão,1
menina,goiano,2
menina,language,1
menina,bom,1
menina,demais,1
menina,vdd,1
menina,invés,1
menina,harmonizados,1
menina,marista,1
menina,babado,1
menina,gostei,1
menina,patricinha,1
menina,manu,1
menina,gavassi,1
super,poderosa,1
super,sei,1
super,leve,1
super,contribuição,1
super,2,2
super,veteranos,1
super,edições,1
super,acompanhei,1
super,ana,1
super,extremamente,1
super,carismática,1
super,gerar,1
super,entretenimento,1
super,espontâneo,1
super,alguém,1
super,interessante,1
super,acompanhar,1
super,externar,1
super,sentimentos,1
sarah,aproximando,1
sarah,saindo,1
sarah,falando,1
sarah,cadê,1
sarah,exército,1
sarah,mede,1
sarah,nada,1
sarah,posso,2
sarah,causa,2
sarah,religião,1
sarah,política,1
sarah,pedro,3
sarah,assunto,1
sarah,relação,1
sarah,mexendo,1
sarah,caixa,1
sarah,marimbondo,1
sarah,entendendo,1
sarah,querendo,4
sarah,assédio,2
sarah,aline,4
sarah,levantar,2
sarah,época,2
sarah,parece,2
sarah,sarah,1
sarah,comparar,2
sarah,coisas,2
sarah,entendi,2
sarah,ansiosa,1
sarah,converse,1
sarah,instrua,1
sarah,sugeriu,1
sarah,quarto,1
sarah,líder,1
sarah,imagina,1
sarah,bonito,1
sarah,vivo,2
sarah,usando,1
sarah,crime,1
sarah,aconteceu,1
sarah,dentro,1
sarah,linkar,1
sarah,passar,1
sarah,vergonha,1
sarah,rede,1
sarah,nacional,1
sarah,atualizei,1
sarah,graças,1
sarah,telegram,1
sarah,po,1
sarah,possivel,1
sarah,botaram,1
sarah,novo,1
sarah,duro,1
sarah,dorme,1
sarah,vtnc,1
aproximando,saindo,1
aproximando,falando,1
aproximando,cadê,1
aproximando,exército,1
saindo,falando,1
saindo,cadê,1
saindo,exército,1
falando,cadê,1
falando,exército,1
falando,passa,1
falando,povo,1
falando,aprende,1
falando,tão,2
falando,jogando,1
falando,enredo,1
falando,todinho,1
falando,colo,1
falando,passam,1
falando,p,2
falando,caso,1
falando,dando,1
falando,hahahaha,1
falando,aline,2
falando,porque,1
falando,ataca,1
falando,tanto,1
falando,ssó,1
falando,faz,1
falando,planejamento,1
falando,impressionante,1
falando,manu,1
falando,gavassi,1
falando,bbb20,1
falando,gravar,1
falando,puder,1
falando,durante,1
falando,pandemia,2
falando,saída,1
falando,época,1
falando,acabei,1
falando,corte,1
falando,one,2
falando,piece,2
falando,infelizmente,1
falando,existe,1
falando,competição,1
falando,trata,1
falando,anime,1
falando,mudar,1
falando,categoria,1
falando,novela,1
falando,filme,1
falando,alguém,1
falando,consegue,1
falando,bater,1
falando,frente,1
falando,maior,1
falando,discussão,1
cadê,exército,1
sugestão,colocar,1
sugestão,cutelo,1
sugestão,açougueiro,1
sugestão,sala,1
sugestão,pedro,1
sugestão,assino,1
colocar,cutelo,1
colocar,açougueiro,1
colocar,sala,1
colocar,pedro,1
colocar,assino,1
colocar,foda,1
colocar,muitos,1
colocar,entrássemos,1
colocar,chegar,1
colocar,oi,1
colocar,mandar,1
colocar,qualquer,1
colocar,obedeço,1
colocar,inclusive,1
colocar,1º,1
colocar,pódio,1
colocar,2º,1
colocar,quietinho,1
cutelo,açougueiro,1
cutelo,sala,1
cutelo,pedro,1
cutelo,assino,1
açougueiro,sala,1
açougueiro,pedro,1
açougueiro,assino,1
sala,pedro,1
sala,assino,1
pedro,assino,1
pedro,história,1
pedro,ex,1
pedro,vemos,1
pedro,renault,3
pedro,novo,2
pedro,tendo,1
pedro,faro,1
pedro,apurado,1
pedro,homi,1
pedro,lixo,1
pedro,16,1
pedro,ana,1
pedro,chamada,1
pedro,louca,1
pedro,baixo,2
pedro,apontar,1
pedro,comportamento,1
pedro,nojento,1
pedro,público,1
pedro,tachou,1
pedro,histérica,1
pedro,tempo,1
pedro,mostrou,1
pedro,certa,2
pedro,tanta,1
pedro,mexer,2
pedro,justamente,1
pedro,babaca,1
pedro,alereality,1
pedro,cara,1
pedro,cheirando,1
pedro,trambicagem,1
pedro,desse,2
pedro,cão,1
pedro,caça,1
pedro,bicha,1
pedro,fortissimo,1
pedro,parece,2
pedro,índole,1
pedro,duvidosa,1
pedro,nao,1
pedro,suporta,1
pedro,fortaleza,1
pedro,caras,1
pedro,vao,1
pedro,embate,1
pedro,acabam,1
pedro,expostos,1
pedro,desculpa,2
pedro,desculpo,2
pedro,pedro,1
pedro,deus,4
pedro,abençoe,2
pedro,enfia,2
pedro,meio,2
pedro,mede,1
pedro,nada,1
pedro,posso,2
pedro,causa,4
pedro,religião,2
pedro,política,2
pedro,assunto,1
pedro,relação,1
pedro,mexendo,1
pedro,caixa,1
pedro,marimbondo,1
pedro,entendendo,1
pedro,querendo,2
pedro,assédio,1
pedro,aline,1
pedro,levantar,1
pedro,época,1
pedro,comparar,1
pedro,coisas,1
pedro,entendi,1
pedro,mostrando,1
pedro,campanha,1
pedro,anti,1
pedro,bullying,1
pedro,erro,1
pedro,sociedade,1
pedro,26,1
pedro,cristão,1
pedro,acusa,1
pedro,macumba,1
pedro,contra,1
pedro,rebate,1
pedro,dourado,1
pedro,acertou,1
pedro,escalação,1
pedro,cada,1
pedro,fecho,1
pedro,dá,1
pedro,micro,1
pedro,pênis,1
pedro,brigideiro,1
pedro,amando,1
pedro,além,1
pedro,querer,1
pedro,f,2
pedro,der,2
pedro,porque,1
pedro,pessoas,1
pedro,preconceituosas,1
pedro,escorregar,1
pedro,qualquer,1
pedro,odeia,1
pedro,sonso,1
pedro,tanto,1
pedro,quanto,2
pedro,hahahahaha,1
pedro,acabei,1
pedro,treta,1
pedro,tomara,1
pedro,receba,1
pedro,processinho,1
pedro,intolerância,1
pedro,religiosa,1
pedro,aguento,1
pedro,burro,1
pedro,toma,1
pedro,sacode,1
pedro,conversa,1
pedro,tenta,1
pedro,sacanear,1
pedro,fraco,1
pedro,demais,1
pedro,fica,1
pedro,parecendo,1
pedro,criança,1
pedro,embolando,1
pedro,mentiras,1
pedro,filtro,1
pedro,mutuals,1
pedro,olhando,1
pedro,mesmíssima,1
pedro,expressão,1
pedro,olhava,1
pedro,daniel,1
pedro,20,1
pedro,boa,1
pedro,caminhando,1
pedro,deprimente,1
pedro,mim,1
pedro,eh,1
pedro,grande,1
pedro,decepção,1
pedro,vários,1
pedro,sentidos,1
pedro,home,1
pedro,apesar,1
pedro,interesse,1
pedro,fomo,1
kkkkkkk,renault,1
kkkkkkk,maior,1
kkkkkkk,todas,1
kkkkkkk,impressionante,1
kkkkkkk,cara,1
renault,maior,1
renault,todas,1
renault,impressionante,1
renault,cara,1
renault,entra,1
renault,bot,1
renault,curtiu,1
renault,pega,1
renault,história,2
renault,ex,11
renault,vemos,1
renault,novo,1
renault,tendo,1
renault,faro,1
renault,apurado,1
renault,homi,1
renault,lixo,1
renault,16,2
renault,ana,2
renault,chamada,1
renault,louca,1
renault,baixo,2
renault,apontar,1
renault,comportamento,1
renault,nojento,1
renault,público,1
renault,tachou,1
renault,histérica,1
renault,tempo,1
renault,mostrou,1
renault,certa,1
renault,impressiona,1
renault,ñ,1
renault,discurso,1
renault,alereality,4
renault,tanta,1
renault,mexer,2
renault,justamente,1
renault,babaca,1
renault,hein,1
renault,obrigada,1
renault,conversar,1
renault,medita,1
renault,vi,1
renault,video,1
renault,explicando,1
renault,homens,1
renault,peixe,1
renault,one,1
renault,piece,1
renault,questão,1
renault,racial,2
renault,envolvida,1
renault,fez,1
renault,cosplay,1
renault,jinbe,1
renault,parece,1
renault,interessante,1
renault,entregaram,1
renault,rápido,1
renault,fácil,1
renault,nikolas,1
renault,ferreira,1
renault,confronto,1
renault,esperava,1
renault,nathalí,1
renault,defende,1
renault,cotas,3
renault,raciais,2
renault,solange,2
renault,couto,2
renault,atacar,1
renault,brinquedo,1
renault,gostei,1
renault,diva,1
renault,contar,1
renault,defendeu,1
renault,isabelle,1
renault,nogueira,1
renault,vença,1
renault,26,2
renault,isa,1
renault,atual,5
renault,renault,10
renault,fazenda,6
renault,carro,5
renault,expressão,5
renault,popular,5
renault,nome,11
renault,pois,1
renault,mulher,1
renault,branca,1
renault,privilegiada,1
renault,precisa,1
renault,dentro,1
renault,quarto,1
renault,branco,1
renault,tortura,1
renault,simmm,1
renault,explorar,1
renault,desigualdades,1
renault,sociais,1
renault,tampa,1
renault,fome,1
renault,entretenimento,1
renault,reparação,1
renault,histórica,1
renault,anunciada,1
renault,veterana,1
renault,dourado,1
renault,acertou,1
renault,escalação,1
renault,cada,1
renault,fecho,1
renault,dá,1
renault,micro,1
renault,pênis,1
renault,brigideiro,1
renault,amando,1
renault,diz,1
renault,aline,1
renault,autocentrista,1
renault,josé,1
renault,diogo,1
renault,cotrim,1
renault,aula,1
renault,cota,1
renault,duas,1
renault,mulheres,1
renault,pretas,1
renault,imagina,1
renault,fiat,1
renault,patrocinando,1
renault,censurando,1
renault,citar,1
renault,concorrência,1
renault,caralho,1
renault,conseguiu,1
renault,breve,1
renault,mal,1
renault,penso,1
renault,maluco,1
renault,verde,1
renault,tentando,1
renault,volta,2
renault,fucking,1
renault,make,1
renault,burrice,1
renault,vergonhosa,1
renault,again,1
renault,primeira,1
renault,sigo,1
renault,insta,1
renault,extremamente,1
renault,carismatica,1
renault,querida,1
renault,correta,1
renault,posicionamentos,1
renault,outras,1
renault,sonham,1
renault,mantenho,1
renault,palavra,1
renault,final,1
renault,legendário,1
renault,eliminou,1
renault,passado,1
renault,quero,1
renault,acontecer,1
renault,porque,1
renault,muita,1
renault,merda,1
renault,elenco,1
renault,completo,1
renault,henri,1
renault,castelli,1
renault,camarote,1
renault,veteranos,1
renault,veja,1
renault,lista,1
renault,completa,1
renault,bigbrotherbrasil,1
maior,todas,1
maior,impressionante,1
maior,cara,1
maior,aline,1
maior,enemies,1
maior,lovers,1
maior,história,1
maior,repare,1
maior,bem,1
maior,july,1
maior,floss,1
maior,umas,1
maior,doze,1
maior,pessoas,1
maior,quarto,1
maior,tentando,1
maior,roubar,1
maior,pauta,2
maior,aproveitadora,1
maior,acabei,1
maior,corte,1
maior,one,2
maior,piece,2
maior,infelizmente,1
maior,existe,1
maior,competição,1
maior,trata,1
maior,anime,1
maior,mudar,1
maior,categoria,1
maior,novela,1
maior,filme,1
maior,alguém,1
maior,consegue,1
maior,bater,1
maior,frente,1
maior,discussão,1
todas,impressionante,1
todas,cara,1
impressionante,cara,1
impressionante,planejamento,1
impressionante,manu,1
impressionante,gavassi,1
impressionante,bbb20,1
cara,cheirando,1
cara,trambicagem,1
cara,desse,1
cara,cão,1
cara,caça,1
cara,bicha,1
cara,certa,1
cara,novo,1
cara,fortissimo,1
cara,parece,1
cara,índole,1
cara,duvidosa,1
cara,nao,1
cara,suporta,1
cara,fortaleza,1
cara,caras,1
cara,vao,1
cara,embate,1
cara,acabam,1
cara,expostos,1
cara,traídor,1
cara,trambiqueiro,1
cara,querer,1
cara,imputar,1
cara,coidas,1
cara,enquanto,1
cara,arruma,1
cara,insuportável,1
cara,desonestidade,1
cara,dessa,1
cara,crente,1
cara,pilantra,1
cara,normal,1
cara,consegue,1
cara,imaginar,1
cara,alcançar,1
cara,ponto,1
cara,baixo,1
cara,desgraçada,1
cara,fiquei,1
cara,tão,1
cara,chocada,1
cara,fez,2
cara,gravei,1
cara,exibido,1
cara,episódio,1
cara,assédio,2
cara,religioso,1
cara,daquele,1
cara,jeito,1
cara,bem,1
cara,desonesto,1
cara,pediu,1
cara,algo,1
cara,causou,1
cara,nele,1
cara,engasgo,1
cara,garganta,1
cara,negou,1
cara,moça,1
cara,gigante,1
cara,quero,1
cara,tarde,1
cara,caralho,1
cara,cowboy,1
cara,virou,1
cara,vi,1
cara,prestativo,1
cara,viu,1
cara,senão,1
cara,ganhado,1
cara,ihaaaaaaaaaa,1
cara,deus,1
cara,moral,1
cara,fico,1
cara,triste,1
cara,puta,1
cara,ator,1
cara,circuito,1
cara,filmes,1
cara,premiados,1
cara,tirando,1
cara,foto,1
cara,tapetes,1
cara,vermelhos,1
cara,afora,1
moço,grower,1
moço,dificilmente,1
moço,greluda,1
grower,dificilmente,1
grower,greluda,1
dificilmente,greluda,1
oi,vi,2
oi,quietinha,2
oi,vivendo,2
oi,vida,2
oi,acha,2
oi,israel,1
oi,palestina,1
oi,foda,1
oi,muitos,1
oi,entrássemos,1
oi,chegar,1
oi,mandar,1
oi,qualquer,1
oi,obedeço,1
oi,inclusive,1
oi,1º,1
oi,pódio,1
oi,2º,1
oi,quietinho,1
oi,pena,1
oi,morte,1
vi,quietinha,2
vi,vivendo,2
vi,vida,2
vi,acha,2
vi,israel,1
vi,palestina,1
vi,video,1
vi,explicando,1
vi,homens,1
vi,peixe,1
vi,one,1
vi,piece,1
vi,questão,1
vi,racial,1
vi,envolvida,1
vi,fez,1
vi,cosplay,1
vi,jinbe,1
vi,parece,1
vi,interessante,1
vi,pena,1
vi,morte,1
vi,caralho,1
vi,cowboy,1
vi,virou,1
vi,prestativo,1
vi,viu,1
vi,senão,1
vi,ganhado,1
vi,ihaaaaaaaaaa,1
quietinha,vivendo,2
quietinha,vida,2
quietinha,acha,2
quietinha,israel,1
quietinha,palestina,1
quietinha,pena,1
quietinha,morte,1
vivendo,vida,2
vivendo,acha,2
vivendo,israel,1
vivendo,palestina,1
vivendo,pena,1
vivendo,morte,1
vida,acha,2
vida,israel,1
vida,palestina,1
vida,pena,1
vida,morte,1
vida,pensar,1
vida,voltado,1
vida,alane,1
acha,israel,1
acha,palestina,1
acha,mohamed,1
acha,alterna,1
acha,guarda,2
acha,trocação,1
acha,chega,1
acha,braço,1
acha,solto,1
acha,sapateia,1
acha,frente,1
acha,adversário,1
acha,tenta,1
acha,conectar,1
acha,porque,1
acha,aberta,1
acha,desvia,1
acha,pena,1
acha,morte,1
israel,palestina,1
aproveitar,futuro,1
aproveitar,deus,1
aproveitar,pertence,1
aproveitar,longo,1
aproveitar,demais,1
aproveitar,sustentar,1
aproveitar,favoritismo,1
aproveitar,final,1
aproveitar,complicadissimo,1
futuro,deus,1
futuro,pertence,1
futuro,longo,1
futuro,demais,1
futuro,sustentar,1
futuro,favoritismo,1
futuro,final,1
futuro,complicadissimo,1
futuro,elogiou,1
futuro,jones,1
futuro,manoel,1
futuro,juliano,1
futuro,floss,1
futuro,chamou,1
futuro,presidente,1
futuro,esperava,1
deus,pertence,1
deus,longo,1
deus,demais,1
deus,sustentar,1
deus,favoritismo,1
deus,final,1
deus,complicadissimo,1
deus,desculpa,2
deus,desculpo,2
deus,abençoe,2
deus,enfia,2
deus,deus,1
deus,meio,2
deus,passada,2
deus,descobriu,1
deus,outro,1
deus,viveu,1
deus,2020,1
deus,comigo,1
deus,passei,1
deus,puta,1
deus,pariu,1
deus,nãooooooooooooooooooo,1
deus,quero,1
deus,sofrer,1
deus,novo,2
deus,naaao,1
deus,assim,1
pertence,longo,1
pertence,demais,1
pertence,sustentar,1
pertence,favoritismo,1
pertence,final,1
pertence,complicadissimo,1
longo,demais,1
longo,sustentar,1
longo,favoritismo,1
longo,final,1
longo,complicadissimo,1
demais,sustentar,1
demais,favoritismo,1
demais,final,2
demais,complicadissimo,1
demais,colar,2
demais,independente,1
demais,fascinado,1
demais,pessoas,1
demais,farmam,1
demais,aura,1
demais,naturalmente,1
demais,nada,1
demais,serve,1
demais,puta,1
demais,merda,1
demais,hahahahahahahahahahahahahahhaahaha,1
demais,sentiu,1
demais,crítica,1
demais,hahahahahahahahahahahahaaha,1
demais,pacífica,1
demais,fuckin,1
demais,hahahaha,1
demais,sai,1
demais,chaiany,1
demais,chegou,1
demais,carismática,1
demais,tapete,1
demais,vermelho,1
demais,aguento,1
demais,quanto,1
demais,burro,1
demais,toma,1
demais,sacode,1
demais,conversa,1
demais,tenta,1
demais,sacanear,1
demais,fraco,1
demais,fica,1
demais,parecendo,1
demais,criança,1
demais,embolando,1
demais,mentiras,1
demais,filtro,1
demais,mutuals,1
demais,segue,1
demais,firme,1
demais,estratégia,1
demais,inserir,1
demais,flertes,1
demais,aleatórios,1
demais,adversários,1
demais,jogadora,1
demais,assisti,1
demais,5,1
demais,minutos,1
demais,joão,1
demais,lançou,1
demais,top,1
demais,dimais,2
demais,arrocha,1
demais,carai,1
demais,feliz,1
demais,di,1
demais,ti,1
demais,conhecer,1
demais,cidade,1
demais,televisão,1
demais,goiano,2
demais,language,1
demais,bom,1
demais,vdd,1
demais,invés,1
demais,harmonizados,1
demais,marista,1
sustentar,favoritismo,1
sustentar,final,1
sustentar,complicadissimo,1
favoritismo,final,1
favoritismo,complicadissimo,1
final,complicadissimo,1
final,chaiany,1
final,chegou,1
final,carismática,1
final,colar,1
final,tapete,1
final,vermelho,1
final,mantenho,1
final,palavra,1
ganhasse,real,1
ganhasse,cada,1
ganhasse,tretasse,1
ganhasse,exposto,1
ganhasse,dois,1
ganhasse,reais,1
ganhasse,merda,1
ganhasse,acontecido,1
ganhasse,duas,1
real,cada,2
real,tretasse,1
real,exposto,1
real,dois,1
real,reais,2
real,merda,1
real,acontecido,1
real,duas,1
real,desmascarou,1
real,pedófilo,1
real,2,1
real,puta,1
real,pariu,1
real,bicho,1
cada,tretasse,1
cada,exposto,1
cada,dois,1
cada,reais,2
cada,merda,1
cada,acontecido,1
cada,duas,1
cada,catei,1
cada,respeito,1
cada,moça,1
cada,acho,1
cada,devia,1
cada,participar,1
cada,primeira,1
cada,emprego,1
cada,home,1
cada,office,1
cada,tortura,1
cada,desmascarou,1
cada,pedófilo,1
cada,2,1
cada,puta,1
cada,pariu,1
cada,bicho,1
cada,dourado,1
cada,acertou,1
cada,escalação,1
cada,fecho,1
cada,dá,1
cada,micro,1
cada,pênis,1
cada,brigideiro,1
cada,amando,1
tretasse,exposto,1
tretasse,dois,1
tretasse,reais,1
tretasse,merda,1
tretasse,acontecido,1
tretasse,duas,1
exposto,dois,1
exposto,reais,1
exposto,merda,1
exposto,acontecido,1
exposto,duas,1
dois,reais,1
dois,merda,1
dois,acontecido,1
dois,duas,1
dois,novo,1
dois,pensando,1
dois,melhores,1
dois,filmes,1
dois,brasileiros,1
dois,estrearam,1
dois,passado,1
dois,oeste,1
dois,kasa,1
dois,branca,1
reais,merda,1
reais,acontecido,1
reais,duas,1
reais,desmascarou,1
reais,pedófilo,1
reais,2,1
reais,puta,1
reais,pariu,1
reais,bicho,1
merda,acontecido,1
merda,duas,1
merda,serve,1
merda,puta,1
merda,ê,1
merda,bolsominion,1
merda,quero,1
merda,acontecer,1
merda,porque,1
merda,muita,1
acontecido,duas,1
duas,josé,1
duas,diogo,1
duas,cotrim,1
duas,aula,1
duas,cota,1
duas,racial,1
duas,mulheres,1
duas,pretas,1
jamais,trate,1
entra,entidade,2
entra,necessária,1
entra,coloca,1
entra,dentro,2
entra,funcionária,1
entra,participa,2
entra,vip,1
entra,provas,1
entra,votações,1
entra,alí,1
entra,caçar,1
entra,abusador,1
bot,curtiu,1
bot,pega,1
curtiu,pega,1
pega,parece,2
pega,freela,4
pega,nada,2
pega,vista,2
pega,coisas,2
pega,melhoram,2
pega,fala,2
pega,pegar,2
pega,piora,2
pega,novo,4
pega,pega,1
história,ex,1
história,vemos,1
história,novo,1
história,tendo,1
história,faro,1
história,apurado,1
história,homi,1
história,lixo,1
história,16,1
história,ana,1
história,chamada,1
história,louca,1
história,baixo,2
história,apontar,1
